"Date","Site","Array","Trap","Predator","Notes","taxon","count"
2013-04-03,"GWA2","1","A4","N",NA,"HYMA",1
2013-04-03,"GWA2","1","A4","N",NA,"ORTH",1
2013-04-03,"GWA2","2","A4","N",NA,"HYMA",2
2013-04-03,"GWA3","1","A4","N",NA,"AUCH",1
2013-04-03,"GWA3","1","A4","N",NA,"COLE",2
2013-04-03,"GWA3","1","A4","N",NA,"HYMA",4
2013-04-03,"GWA3","2","A4","N",NA,"LEPI",1
2013-04-03,"GWA3","2","A4","N",NA,"ORTH",1
2013-04-04,"GWA2","1","C4","N","unki - tiny","COLE",2
2013-04-04,"GWA2","1","C4","N","unki - tiny","DIPT",1
2013-04-04,"GWA2","1","C4","N","unki - tiny","HYMA",1
2013-04-04,"GWA2","1","C4","N","unki - tiny","ORTH",1
2013-04-04,"GWA2","1","C4","N","unki - tiny","UNKI",1
2013-04-04,"GWA2","2","A4","Y",NA,"COLE",1
2013-04-04,"GWA2","2","A4","Y",NA,"ORTH",1
2013-04-04,"GWA3","1","A4","N","unki - larvae","COLE",2
2013-04-04,"GWA3","1","A4","N","unki - larvae","DIPT",1
2013-04-04,"GWA3","1","A4","N","unki - larvae","HYMA",1
2013-04-04,"GWA3","1","A4","N","unki - larvae","UNKI",1
2013-04-04,"GWA3","2","A4","Y",NA,"AUCH",1
2013-04-04,"GWA3","2","A4","Y",NA,"COLE",1
2013-04-04,"GWA3","2","A4","Y",NA,"DIPT",1
2013-04-04,"GWA3","2","A4","Y",NA,"LEPI",3
2013-04-04,"GWA3","2","A4","Y",NA,"ORTH",2
2013-04-05,"GWA2","1","A4","N",NA,"ARAN",4
2013-04-05,"GWA2","1","A4","N",NA,"COLE",3
2013-04-05,"GWA2","1","A4","N",NA,"DIPT",1
2013-04-05,"GWA2","1","A4","N",NA,"HYMA",2
2013-04-05,"GWA2","1","A4","N",NA,"UNKI",2
2013-04-05,"GWA2","2","A4","Y",NA,"ARAN",4
2013-04-05,"GWA2","2","A4","Y",NA,"COLE",3
2013-04-05,"GWA2","2","A4","Y",NA,"ORTH",1
2013-04-05,"GWA3","1","A4","N",NA,"COLE",1
2013-04-05,"GWA3","1","A4","N",NA,"HYMA",3
2013-04-05,"GWA3","1","A4","N",NA,"UNKI",1
2013-04-05,"GWA3","2","A4","N",NA,"ARAN",2
2013-04-05,"GWA3","2","A4","N",NA,"HYMA",1
2013-04-05,"GWA3","2","A4","N",NA,"ORTH",3
2013-04-05,"GWA3","2","A4","N",NA,"UNKI",1
2013-04-22,"GWA2","1","B4","Y",NA,"ARAN",1
2013-04-22,"GWA2","1","B4","Y",NA,"CRUS",1
2013-04-22,"GWA2","1","B4","Y",NA,"HYMA",1
2013-04-22,"GWA2","1","B4","Y",NA,"UNKI",1
2013-04-22,"GWA2","2","B4","Y",NA,"ARAN",2
2013-04-22,"GWA2","2","B4","Y",NA,"HYMA",1
2013-04-22,"GWA2","2","B4","Y",NA,"MANT",1
2013-04-22,"GWA2","2","B4","Y",NA,"UNKI",1
2013-04-22,"GWA3","1","B4","N",NA,"DIPT",1
2013-04-22,"GWA3","2","B4","N",NA,"ARAN",3
2013-04-22,"GWA3","2","B4","N",NA,"ORTH",3
2013-04-22,"GWA3","2","B4","N",NA,"UNKI",2
2013-04-23,"GWA2","1","B4","N",NA,"ARAN",3
2013-04-23,"GWA2","1","B4","N",NA,"COLE",4
2013-04-23,"GWA2","2","B4","N",NA,"ARAN",1
2013-04-23,"GWA2","2","B4","N",NA,"COLE",3
2013-04-23,"GWA2","2","B4","N",NA,"MANT",1
2013-04-23,"GWA3","2","B4","N",NA,"ARAN",2
2013-04-23,"GWA3","2","B4","N",NA,"COLE",1
2013-04-23,"GWA3","2","B4","N",NA,"DIPT",1
2013-04-24,"GWA2","1","B4","N",NA,"ARAN",1
2013-04-24,"GWA2","1","B4","N",NA,"COLE",2
2013-04-24,"GWA2","1","B4","N",NA,"DIPT",3
2013-04-24,"GWA2","2","B4","N","unki - tiny","ARAN",1
2013-04-24,"GWA2","2","B4","N","unki - tiny","HYMA",1
2013-04-24,"GWA2","2","B4","N","unki - tiny","UNKI",1
2013-04-24,"GWA3","1","B4","N",NA,"ARAN",1
2013-04-24,"GWA3","2","B4","N",NA,"ARAN",2
2013-04-24,"GWA3","2","B4","N",NA,"COLE",1
2013-04-24,"GWA3","2","B4","N",NA,"DIPT",6
2013-04-24,"GWA3","2","B4","N",NA,"UNKI",1
2013-04-25,"GWA2","1","B4","N",NA,"COLE",2
2013-04-25,"GWA2","1","B4","N",NA,"DIPT",1
2013-04-25,"GWA2","2","B4","N",NA,"ARAN",2
2013-04-25,"GWA2","2","B4","N",NA,"COLE",1
2013-04-25,"GWA2","2","B4","N",NA,"DIPT",1
2013-04-25,"GWA2","2","B4","N",NA,"HYMA",3
2013-04-25,"GWA3","1","B4","N",NA,"ARAN",1
2013-04-25,"GWA3","1","B4","N",NA,"ORTH",1
2013-04-25,"GWA3","2","B4","N","unki = tiny","ARAN",2
2013-04-25,"GWA3","2","B4","N","unki = tiny","DIPT",1
2013-04-25,"GWA3","2","B4","N","unki = tiny","ORTH",1
2013-04-25,"GWA3","2","B4","N","unki = tiny","UNKI",1
2013-04-26,"GWA2","1","B4","Y",NA,"AUCH",1
2013-04-26,"GWA2","2","B4","N","unki-tiny","ARAN",1
2013-04-26,"GWA2","2","B4","N","unki-tiny","COLE",1
2013-04-26,"GWA2","2","B4","N","unki-tiny","HYMA",1
2013-04-26,"GWA2","2","B4","N","unki-tiny","UNKI",3
2013-04-26,"GWA3","2","B4","N",NA,"ARAN",3
2013-04-26,"GWA3","2","B4","N",NA,"COLE",2
2013-04-26,"GWA3","2","B4","N",NA,"CRUS",2
2013-04-30,"GWA1","1","C4","N",NA,"ARAN",3
2013-04-30,"GWA1","1","C4","N",NA,"COLE",3
2013-04-30,"GWA1","1","C4","N",NA,"HYMA",9
2013-04-30,"GWA1","2","C4","N",NA,"ARAN",1
2013-04-30,"GWA1","2","C4","N",NA,"COLE",1
2013-04-30,"GWA1","2","C4","N",NA,"HYMA",1
2013-04-30,"GWA2","1","C4","N",NA,"ARAN",1
2013-04-30,"GWA2","1","C4","N",NA,"COLE",1
2013-04-30,"GWA2","1","C4","N",NA,"UNKI",1
2013-04-30,"GWA2","2","C4","N",NA,"ARAN",1
2013-04-30,"GWA2","2","C4","N",NA,"COLE",1
2013-04-30,"GWA2","2","C4","N",NA,"SOLI",1
2013-05-01,"GWA1","1","C4","N",NA,"ARAN",3
2013-05-01,"GWA1","1","C4","N",NA,"SCOR",1
2013-05-01,"GWA1","2","C4","Y","tiny","ARAN",1
2013-05-01,"GWA1","2","C4","Y","tiny","CRUS",2
2013-05-01,"GWA1","2","C4","Y","tiny","HYMA",2
2013-05-01,"GWA1","2","C4","Y","tiny","UNKI",1
2013-05-01,"GWA2","1","C4","N","unki - tiny","DIPT",1
2013-05-01,"GWA2","1","C4","N","unki - tiny","UNKI",1
2013-05-01,"GWA2","2","C4","N",NA,"ARAN",1
2013-05-01,"GWA2","2","C4","N",NA,"HYMA",1
2013-05-01,"GWA2","2","C4","N",NA,"ORTH",1
2013-05-02,"GWA1","1","C4","N",NA,"ARAN",2
2013-05-02,"GWA1","1","C4","N",NA,"COLE",1
2013-05-02,"GWA1","1","C4","N",NA,"HYMA",1
2013-05-02,"GWA1","2","C4","Y",NA,"ARAN",1
2013-05-02,"GWA1","2","C4","Y",NA,"COLE",4
2013-05-02,"GWA1","2","C4","Y",NA,"HYMA",6
2013-05-02,"GWA2","1","C4","Y",NA,"DIPT",1
2013-05-02,"GWA2","1","C4","Y",NA,"HYMA",1
2013-05-02,"GWA2","2","C4","Y",NA,"COLE",1
2013-05-02,"GWA2","2","C4","Y",NA,"HYMA",25
2013-05-02,"GWA2","2","C4","Y",NA,"ORTH",1
2013-05-03,"GWA1","1","C4","N",NA,"CHIL",1
2013-05-03,"GWA1","1","C4","N",NA,"HYMA",3
2013-05-03,"GWA1","1","C4","N",NA,"SOLI",1
2013-05-03,"GWA1","2","C4","N","not positive id on HETE","ARAN",1
2013-05-03,"GWA1","2","C4","N","not positive id on HETE","COLE",5
2013-05-03,"GWA1","2","C4","N","not positive id on HETE","HETE",1
2013-05-03,"GWA1","2","C4","N","not positive id on HETE","HYMA",2
2013-05-03,"GWA1","2","C4","N","not positive id on HETE","HYMB",1
2013-05-03,"GWA1","2","C4","N","not positive id on HETE","ORTH",1
2013-05-03,"GWA1","2","C4","N","not positive id on HETE","SCOR",1
2013-05-03,"GWA2","1","C4","N",NA,"SOLI",1
2013-05-03,"GWA2","2","C4","N",NA,"ARAN",3
2013-05-03,"GWA2","2","C4","N",NA,"COLE",1
2013-10-01,"GWA1","1","A4","N",NA,"SCOR",1
2013-10-01,"GWA1","2","A4","N",NA,"COLE",1
2013-10-01,"GWA1","2","A4","N",NA,"THYS",1
2013-10-01,"GWA2","1","A4","N",NA,"HYMB",1
2013-10-01,"GWA2","1","A4","N",NA,"SCOR",1
2013-10-01,"GWA2","2","A4","N",NA,"HYMA",1
2013-10-01,"GWA2","2","A4","N",NA,"SOLI",1
2013-10-02,"GWA1","1","A4","N",NA,"COLE",1
2013-10-02,"GWA1","1","A4","N",NA,"HYMA",1
2013-10-02,"GWA1","2","A4","N",NA,"COLE",1
2013-10-02,"GWA1","2","A4","N",NA,"HYMA",1
2013-10-02,"GWA1","2","A4","N",NA,"SCOR",1
2013-10-02,"GWA1","2","A4","N",NA,"THYS",1
2013-10-02,"GWA2","1","A4","Y",NA,"ARAN",1
2013-10-02,"GWA2","1","A4","Y",NA,"COLE",1
2013-10-02,"GWA2","1","A4","Y",NA,"HYMA",1
2013-10-02,"GWA2","1","A4","Y",NA,"HYMB",1
2013-10-02,"GWA2","2","A4","N",NA,"COLE",1
2013-10-02,"GWA2","2","A4","N",NA,"HYMA",3
2013-10-03,"GWA1","1","A4","N",NA,"HYMA",1
2013-10-03,"GWA1","1","A4","N",NA,"HYMB",1
2013-10-03,"GWA1","1","A4","N",NA,"SCOR",2
2013-10-03,"GWA1","2","A4","N",NA,"COLE",6
2013-10-03,"GWA1","2","A4","N",NA,"HYMA",1
2013-10-03,"GWA1","2","A4","N",NA,"SCOR",2
2013-10-03,"GWA1","2","A4","N",NA,"THYS",1
2013-10-03,"GWA2","1","A4","Y",NA,"ARAN",2
2013-10-03,"GWA2","1","A4","Y",NA,"COLE",2
2013-10-03,"GWA2","1","A4","Y",NA,"HYMA",3
2013-10-03,"GWA2","1","A4","Y",NA,"SCOR",1
2013-10-03,"GWA2","2","A4","N",NA,"COLE",5
2013-10-03,"GWA2","2","A4","N",NA,"HYMA",2
2013-10-04,"GWA1","1","A4","N",NA,"COLE",1
2013-10-04,"GWA1","1","A4","N",NA,"HYMA",1
2013-10-04,"GWA1","1","A4","N",NA,"SCOR",2
2013-10-04,"GWA1","2","A4","N",NA,"COLE",7
2013-10-04,"GWA1","2","A4","N",NA,"HYMB",1
2013-10-04,"GWA1","2","A4","N",NA,"SCOR",3
2013-10-04,"GWA2","1","A4","N",NA,"COLE",4
2013-10-04,"GWA2","1","A4","N",NA,"HYMA",1
2013-10-04,"GWA2","2","A4","N",NA,"COLE",2
2013-10-04,"GWA2","2","A4","N",NA,"HYMA",1
2013-10-17,"GWA1","1","B4","N",NA,"COLE",1
2013-10-17,"GWA1","1","B4","N",NA,"HYMA",3
2013-10-17,"GWA1","1","B4","N",NA,"SCOR",1
2013-10-17,"GWA1","2","B4","N",NA,"COLE",3
2013-10-17,"GWA1","2","B4","N",NA,"HYMA",1
2013-10-17,"GWA3","1","B4","N",NA,"COLE",1
2013-10-17,"GWA3","1","B4","N",NA,"HYMA",2
2013-10-17,"GWA3","2","B4","N",NA,"HYMA",5
2013-10-18,"GWA1","1","B4","N",NA,"COLE",2
2013-10-18,"GWA1","2","B4","Y",NA,"HYMB",1
2013-10-18,"GWA3","1","B4","N",NA,"COLE",2
2013-10-18,"GWA3","2","B4","N",NA,"COLE",2
2013-10-22,"GWA2","1","C4","N",NA,"HYMA",3
2013-10-22,"GWA2","2","C4","N",NA,"COLE",1
2013-10-22,"GWA3","1","C4","N",NA,"COLE",1
2013-10-22,"GWA3","1","C4","N",NA,"HYMA",1
2013-10-22,"GWA3","2","C4","N",NA,"COLE",1
2013-10-22,"GWA3","2","C4","N",NA,"HYMA",5
2013-10-23,"GWA2","1","C4","N",NA,"COLE",1
2013-10-23,"GWA2","1","C4","N",NA,"HYMA",2
2013-10-23,"GWA2","1","C4","N",NA,"HYMB",1
2013-10-23,"GWA2","2","C4","N",NA,"COLE",4
2013-10-23,"GWA2","2","C4","N",NA,"HYMA",1
2013-10-23,"GWA3","1","C4","N",NA,"COLE",1
2013-10-23,"GWA3","1","C4","N",NA,"HYMA",2
2013-10-23,"GWA3","2","C4","Y",NA,"ARAN",2
2013-10-23,"GWA3","2","C4","Y",NA,"HYMA",3
2013-10-24,"GWA2","1","C4","N",NA,"COLE",1
2013-10-24,"GWA2","1","C4","N",NA,"HYMA",4
2013-10-24,"GWA3","1","C4","N",NA,"ARAN",1
2013-10-24,"GWA3","1","C4","N",NA,"COLE",2
2013-10-24,"GWA3","1","C4","N",NA,"CRUS",1
2013-10-24,"GWA3","2","C4","Y",NA,"COLE",1
2013-10-24,"GWA3","2","C4","Y",NA,"HYMA",3
2013-10-25,"GWA2","1","C4","N",NA,"COLE",1
2013-10-25,"GWA2","1","C4","N",NA,"HYMA",6
2013-10-25,"GWA2","1","C4","N",NA,"HYMB",2
2013-10-25,"GWA2","2","C4","N",NA,"COLE",1
2013-10-25,"GWA3","1","C4","N",NA,"LEPI",1
2013-10-25,"GWA3","2","C4","N",NA,"HYMA",1
2013-10-28,"GWA1","1","A4","N",NA,"COLE",5
2013-10-28,"GWA1","2","A4","N",NA,"COLE",2
2013-10-28,"GWA1","2","A4","N",NA,"HYMA",3
2013-10-28,"GWA2","1","A4","N",NA,"COLE",1
2013-10-28,"GWA2","1","A4","N",NA,"HYMA",3
2013-10-28,"GWA2","1","A4","N",NA,"SCOR",2
2013-10-28,"GWA2","2","A4","N",NA,"COLE",2
2013-10-28,"GWA2","2","A4","N",NA,"SOLI",1
2013-10-29,"GWA1","1","A4","N",NA,"COLE",6
2013-10-29,"GWA1","2","A4","N",NA,"COLE",4
2013-10-29,"GWA1","2","A4","N",NA,"HYMA",4
2013-10-29,"GWA1","2","A4","N",NA,"THYS",1
2013-10-29,"GWA2","1","A4","N",NA,"COLE",1
2013-10-29,"GWA2","1","A4","N",NA,"SCOR",1
2013-10-29,"GWA2","2","A4","N",NA,"COLE",3
2013-10-29,"GWA2","2","A4","N",NA,"SCOR",1
2013-10-30,"GWA1","1","A4","N",NA,"ARAN",3
2013-10-30,"GWA1","1","A4","N",NA,"COLE",1
2013-10-30,"GWA1","2","A4","N","unki-tiny,jumping","COLE",5
2013-10-30,"GWA1","2","A4","N","unki-tiny,jumping","HYMA",1
2013-10-30,"GWA1","2","A4","N","unki-tiny,jumping","UNKI",1
2013-10-30,"GWA2","1","A4","N",NA,"COLE",2
2013-10-30,"GWA2","2","A4","N",NA,"COLE",4
2013-10-30,"GWA2","2","A4","N",NA,"HYMA",2
2013-10-30,"GWA2","2","A4","N",NA,"SOLI",1
2013-10-31,"GWA1","1","A4","N",NA,"COLE",1
2013-10-31,"GWA1","2","A4","Y",NA,"COLE",1
2013-10-31,"GWA2","1","A4","N",NA,"ARAN",1
2013-10-31,"GWA2","1","A4","N",NA,"COLE",1
2013-10-31,"GWA2","2","A4","N",NA,"HYMA",1
2013-10-31,"GWA2","2","A4","N",NA,"SCOR",1
2013-11-01,"GWA1","1","A4","N",NA,"COLE",1
2013-11-01,"GWA1","2","A4","N",NA,"HYMA",1
2013-11-01,"GWA1","2","A4","N",NA,"THYS",1
2013-11-01,"GWA2","1","A4","N",NA,"ARAN",1
2013-11-01,"GWA2","1","A4","N",NA,"COLE",1
2013-11-01,"GWA2","1","A4","N",NA,"SCOR",1
2013-11-01,"GWA2","2","A4","N",NA,"COLE",2
2013-11-01,"GWA2","2","A4","N",NA,"HYMA",2
2013-11-19,"GWA1","1","B4","N",NA,"ARAN",1
2013-11-19,"GWA1","1","B4","N",NA,"COLE",3
2013-11-19,"GWA1","2","B4","N",NA,"ARAN",1
2013-11-19,"GWA1","2","B4","N",NA,"COLE",2
2013-11-19,"GWA1","2","B4","N",NA,"LEPI",1
2013-11-19,"GWA3","1","B4","N",NA,"HYMA",1
2013-11-19,"GWA3","2","B4","N",NA,"HETE",1
2013-11-19,"GWA3","2","B4","N",NA,"HYMA",8
2013-11-20,"GWA1","1","B4","N",NA,"ARAN",1
2013-11-20,"GWA1","1","B4","N",NA,"COLE",1
2013-11-20,"GWA1","2","B4","N",NA,"COLE",1
2013-11-20,"GWA1","2","B4","N",NA,"HYMA",1
2013-11-20,"GWA1","2","B4","N",NA,"SCOR",1
2013-11-20,"GWA3","1","B4","Y",NA,"COLE",2
2013-11-20,"GWA3","2","B4","N",NA,"ARAN",1
2013-11-20,"GWA3","2","B4","N",NA,"HYMA",13
2013-11-20,"GWA3","2","B4","N",NA,"LEPI",1
2013-11-21,"GWA1","1","B4","N",NA,"ARAN",1
2013-11-21,"GWA1","2","B4","N",NA,"COLE",1
2013-11-21,"GWA3","1","B4","N",NA,"COLE",3
2013-11-21,"GWA3","2","B4","N",NA,"HYMA",1
2013-11-22,"GWA1","1","B4","N",NA,"HYMA",1
2013-12-03,"GWA2","1","C4","N",NA,"COLE",1
2013-12-03,"GWA2","2","C4","N",NA,"COLE",5
2013-12-03,"GWA2","2","C4","N",NA,"HYMA",2
2013-12-03,"GWA3","2","C4","N",NA,"HYMA",1
2013-12-03,"GWA3","2","C4","N",NA,"ORTH",1
2013-12-04,"GWA2","1","C4","N",NA,"COLE",3
2013-12-04,"GWA2","2","C4","N",NA,"COLE",5
2013-12-04,"GWA2","2","C4","N",NA,"HYMA",2
2013-12-04,"GWA3","1","C4","N",NA,"HYMA",2
2013-12-04,"GWA3","1","C4","N",NA,"THYS",1
2013-12-04,"GWA3","2","C4","N",NA,"ARAN",1
2013-12-04,"GWA3","2","C4","N",NA,"ORTH",3
2013-12-05,"GWA2","1","C4","N",NA,"COLE",1
2013-12-05,"GWA2","2","C4","N",NA,"ARAN",1
2013-12-05,"GWA2","2","C4","N",NA,"COLE",3
2013-12-05,"GWA3","1","C4","N",NA,"HYMA",5
2013-12-05,"GWA3","2","C4","N",NA,"ORTH",2
2014-01-28,"GWA1","2","A4","N",NA,"ARAN",1
2014-01-28,"GWA1","2","A4","N",NA,"COLE",1
2014-01-29,"GWA1","2","A4","N",NA,"COLE",1
2014-01-29,"GWA2","1","A4","N",NA,"COLE",1
2014-01-29,"GWA2","1","A4","N",NA,"HYMB",1
2014-01-29,"GWA2","2","A4","N",NA,"LEPI",1
2014-01-30,"GWA1","2","A4","N",NA,"COLE",1
2014-01-30,"GWA1","2","A4","N",NA,"DIPT",1
2014-01-30,"GWA2","1","A4","N",NA,"COLE",1
2014-01-30,"GWA2","2","A4","N",NA,"COLE",1
2014-01-31,"GWA1","1","A4","N",NA,"COLE",1
2014-01-31,"GWA1","2","A4","N",NA,"COLE",1
2014-01-31,"GWA2","1","A4","N",NA,"ARAN",1
2014-01-31,"GWA2","1","A4","N",NA,"COLE",1
2014-01-31,"GWA2","1","A4","N",NA,"HYMB",1
2014-01-31,"GWA2","1","A4","N",NA,"ORTH",1
2014-01-31,"GWA2","2","A4","N",NA,"ARAN",1
2014-02-11,"GWA1","1","B4","N",NA,"COLE",1
2014-02-11,"GWA1","2","B4","N",NA,"COLE",1
2014-02-11,"GWA3","1","B4","N",NA,"LEPI",1
2014-02-11,"GWA3","2","B4","N",NA,"ORTH",2
2014-02-12,"GWA1","1","B4","N",NA,"COLE",2
2014-02-12,"GWA1","2","B4","N",NA,"CRUS",1
2014-02-12,"GWA3","1","B4","N",NA,"LEPI",1
2014-02-12,"GWA3","2","B4","N",NA,"ARAN",2
2014-02-12,"GWA3","2","B4","N",NA,"ORTH",1
2014-02-13,"GWA1","1","B4","N",NA,"HYMA",1
2014-02-13,"GWA1","2","B4","N",NA,"COLE",2
2014-02-13,"GWA1","2","B4","N",NA,"HYMA",1
2014-02-13,"GWA1","2","B4","N",NA,"LEPI",1
2014-02-13,"GWA3","2","B4","N",NA,"ORTH",1
2014-02-14,"GWA1","1","B4","N",NA,"ARAN",1
2014-02-14,"GWA1","2","B4","N",NA,"ARAN",1
2014-02-14,"GWA1","2","B4","N",NA,"COLE",2
2014-02-14,"GWA1","2","B4","N",NA,"ORTH",1
2014-02-14,"GWA3","2","B4","N",NA,"COLE",1
2014-02-14,"GWA3","2","B4","N",NA,"ORTH",1
2014-02-18,"GWA2","1","C4","N",NA,"COLE",2
2014-02-18,"GWA2","1","C4","N",NA,"CRUS",1
2014-02-18,"GWA2","1","C4","N",NA,"LEPI",2
2014-02-18,"GWA2","2","C4","N",NA,"ARAN",1
2014-02-18,"GWA2","2","C4","N",NA,"COLE",1
2014-02-18,"GWA2","2","C4","N",NA,"LEPI",1
2014-02-18,"GWA3","1","C4","N",NA,"LEPI",3
2014-02-19,"GWA2","1","C4","N",NA,"LEPI",1
2014-02-19,"GWA2","2","C4","N",NA,"ARAN",1
2014-02-19,"GWA2","2","C4","N",NA,"LEPI",2
2014-02-19,"GWA3","1","C4","N",NA,"LEPI",3
2014-02-19,"GWA3","2","C4","N",NA,"ARAN",1
2014-02-19,"GWA3","2","C4","N",NA,"CHIL",1
2014-02-19,"GWA3","2","C4","N",NA,"ORTH",3
2014-02-20,"GWA2","1","C4","N",NA,"ARAN",1
2014-02-20,"GWA2","1","C4","N",NA,"LEPI",2
2014-02-20,"GWA2","2","C4","N",NA,"ARAN",1
2014-02-20,"GWA2","2","C4","N",NA,"COLE",1
2014-02-20,"GWA2","2","C4","N",NA,"LEPI",2
2014-02-20,"GWA3","1","C4","N",NA,"LEPI",2
2014-02-20,"GWA3","2","C4","N",NA,"ARAN",1
2014-02-20,"GWA3","2","C4","N",NA,"COLE",3
2014-02-20,"GWA3","2","C4","N",NA,"LEPI",2
2014-02-21,"GWA2","1","C4","N",NA,"LEPI",1
2014-02-21,"GWA2","2","C4","N",NA,"COLE",1
2014-02-21,"GWA2","2","C4","N",NA,"LEPI",3
2014-02-21,"GWA3","1","C4","N",NA,"COLE",1
2014-02-21,"GWA3","1","C4","N",NA,"LEPI",1
2014-02-21,"GWA3","2","C4","N",NA,"LEPI",1
2014-03-18,"GWA1","1","A4","N",NA,"DIPT",1
2014-03-18,"GWA1","2","A4","N",NA,"LEPI",2
2014-03-18,"GWA2","1","A4","N",NA,"COLE",1
2014-03-18,"GWA2","2","A4","N",NA,"ARAN",1
2014-03-18,"GWA2","2","A4","N",NA,"COLE",1
2014-03-18,"GWA2","2","A4","N",NA,"LEPI",1
2014-03-19,"GWA1","1","A4","N",NA,"HYMA",1
2014-03-19,"GWA1","2","A4","N",NA,"COLE",2
2014-03-19,"GWA2","1","A4","N",NA,"ARAN",1
2014-03-19,"GWA2","1","A4","N",NA,"ORTH",1
2014-03-19,"GWA2","2","A4","N",NA,"COLE",2
2014-03-19,"GWA2","2","A4","N",NA,"LEPI",1
2014-03-20,"GWA1","1","A4","N",NA,"COLE",1
2014-03-20,"GWA1","1","A4","N",NA,"HETE",1
2014-03-20,"GWA1","2","A4","N",NA,"COLE",1
2014-03-20,"GWA2","1","A4","Y",NA,"ORTH",1
2014-03-20,"GWA2","2","A4","N",NA,"COLE",1
2014-03-20,"GWA2","2","A4","N",NA,"DIPT",1
2014-03-20,"GWA2","2","A4","N",NA,"ORTH",1
2014-03-21,"GWA1","1","A4","N",NA,"COLE",2
2014-03-21,"GWA1","2","A4","N",NA,"COLE",1
2014-03-21,"GWA2","1","A4","Y",NA,"DIPT",1
2014-03-21,"GWA2","2","A4","N",NA,"ORTH",1
2014-04-01,"GWA1","1","B4","N",NA,"COLE",1
2014-04-01,"GWA1","2","B4","N",NA,"COLE",2
2014-04-01,"GWA1","2","B4","N",NA,"HYMA",3
2014-04-01,"GWA3","1","B4","N",NA,"HYMA",4
2014-04-01,"GWA3","2","B4","N",NA,"ARAN",1
2014-04-01,"GWA3","2","B4","N",NA,"HYMA",1
2014-04-01,"GWA3","2","B4","N",NA,"ORTH",2
2014-04-02,"GWA1","1","B4","N",NA,"COLE",1
2014-04-02,"GWA1","1","B4","N",NA,"MANT",1
2014-04-02,"GWA1","2","B4","N",NA,"COLE",6
2014-04-02,"GWA3","2","B4","N",NA,"ARAN",1
2014-04-02,"GWA3","2","B4","N",NA,"COLE",1
2014-04-02,"GWA3","2","B4","N",NA,"LEPI",1
2014-04-03,"GWA1","2","B4","N",NA,"COLE",2
2014-04-03,"GWA3","2","B4","N",NA,"COLE",2
2014-04-03,"GWA3","2","B4","N",NA,"HYMA",2
2014-04-04,"GWA1","1","B4","Y",NA,"ARAN",1
2014-04-04,"GWA1","2","B4","N",NA,"COLE",1
2014-04-04,"GWA1","2","B4","N",NA,"HYMA",3
2014-04-04,"GWA3","1","B4","N",NA,"COLE",1
2014-04-04,"GWA3","2","B4","N",NA,"COLE",1
2014-04-04,"GWA3","2","B4","N",NA,"HYMA",1
2014-04-04,"GWA3","2","B4","N",NA,"LEPI",1
2014-04-07,"GWA1","1","C4","N","ant lion","COLE",3
2014-04-07,"GWA1","1","C4","N","ant lion","HYMA",3
2014-04-07,"GWA1","1","C4","N","ant lion","LEPI",1
2014-04-07,"GWA1","1","C4","N","ant lion","NEUR",1
2014-04-07,"GWA1","2","C4","Y","ant lion","ARAN",1
2014-04-07,"GWA1","2","C4","Y","ant lion","COLE",3
2014-04-07,"GWA1","2","C4","Y","ant lion","NEUR",1
2014-04-07,"GWA2","1","C4","N",NA,"LEPI",1
2014-04-07,"GWA2","2","C4","N",NA,"ARAN",1
2014-04-07,"GWA2","2","C4","N",NA,"ORTH",1
2014-04-08,"GWA1","1","C4","Y",NA,"HYMB",1
2014-04-08,"GWA1","2","C4","N",NA,"HYMA",2
2014-04-08,"GWA2","1","C4","N",NA,"ARAN",3
2014-04-08,"GWA2","2","C4","N",NA,"ARAN",1
2014-04-08,"GWA2","2","C4","N",NA,"HYMA",3
2014-04-08,"GWA2","2","C4","N",NA,"ORTH",1
2014-04-09,"GWA1","1","C4","N",NA,"ARAN",1
2014-04-09,"GWA1","2","C4","N",NA,"CRUS",2
2014-04-09,"GWA1","2","C4","N",NA,"HYMA",1
2014-04-09,"GWA2","1","C4","N",NA,"COLE",2
2014-04-09,"GWA2","1","C4","N",NA,"HYMA",2
2014-04-09,"GWA2","2","C4","Y",NA,"LEPI",1
2014-04-09,"GWA2","2","C4","Y",NA,"ORTH",1
2014-04-09,"GWA2","2","C4","Y",NA,"SCOR",1
2014-04-10,"GWA1","1","C4","Y",NA,"ARAN",1
2014-04-10,"GWA1","1","C4","Y",NA,"COLE",2
2014-04-10,"GWA1","1","C4","Y",NA,"CRUS",1
2014-04-10,"GWA1","2","C4","N",NA,"COLE",3
2014-04-10,"GWA2","1","C4","N",NA,"ARAN",1
2014-04-10,"GWA2","2","C4","N",NA,"ARAN",1
2014-04-10,"GWA2","2","C4","N",NA,"HYMA",5
2014-04-10,"GWA2","2","C4","N",NA,"HYMB",2
2014-04-11,"GWA1","1","C4","N",NA,"ARAN",1
2014-04-11,"GWA1","1","C4","N",NA,"COLE",1
2014-04-11,"GWA1","2","C4","N","ant lion","ARAN",2
2014-04-11,"GWA1","2","C4","N","ant lion","HYMA",1
2014-04-11,"GWA1","2","C4","N","ant lion","MANT",1
2014-04-11,"GWA1","2","C4","N","ant lion","NEUR",1
2014-04-11,"GWA2","1","C4","N",NA,"ARAN",1
2014-04-11,"GWA2","2","C4","N",NA,"HYMA",1
